Date,BL,MVO Min Vol,HRP,NCO,Equal Weight,S&P 500
2014-08-31,2.430483784953437,2.3683105238067457,2.283825086981116,2.335735771482161,2.068909377016511,2.0476763610999993
2014-09-30,2.484993161145463,2.419248268476329,2.333808124586382,2.3862371838133023,2.043680560722587,2.0194259603645563
2014-10-31,2.695182009075936,2.6093530529850333,2.5122494553553922,2.5712129363238128,2.155153105078947,2.066985153466342
2014-11-30,2.7654826305574214,2.674288019191919,2.5717385910491477,2.634070453025389,2.173117288909056,2.1237700446054983
2014-12-31,2.8216920848907474,2.7264218101516993,2.617887405502099,2.683565627467276,2.2438958519622547,2.1183824055824387
2015-01-31,2.8738311485019103,2.7818491686478395,2.6625607252564603,2.735830024425495,2.2262160008157608,2.0556166293482487
2015-02-28,3.0579286686811686,2.9483740588915244,2.823761575267871,2.900361601796626,2.288066542369876,2.171151681664615
2015-03-31,2.99301662477095,2.8869108095573335,2.7671878188029235,2.839794652663312,2.2793018447185025,2.1370521860946856
2015-04-30,2.908676219629501,2.811099751915027,2.6983375321467444,2.766811807617102,2.253772852620116,2.1580677952647798
2015-05-31,2.961933384930254,2.857845829764382,2.7438153245563006,2.81336810974147,2.286149036117691,2.1858121138037387
2015-06-30,2.9778261676630526,2.868845148263734,2.7581078273237463,2.825323505557912,2.309838358604733,2.1414137980604817
2015-07-31,3.222884776039331,3.0947915751783848,2.9682586929205192,3.0448421927728235,2.365695403795164,2.1897869004658808
2015-08-31,3.2122296578787264,3.0849863798767596,2.95955000056169,3.036205515462427,2.3018221795032545,2.0563192575384885
2015-09-30,3.2835286109447583,3.150416836285162,3.020285118746872,3.0997470170309867,2.2707902900196903,2.0038500226834977
2015-10-31,3.5852512948116404,3.4235970570483483,3.2749284089063044,3.366546842127485,2.404608289699606,2.174296797363741
2015-11-30,3.4774635386521897,3.321564086412704,3.18059667064524,3.2660202727650294,2.4109643871571875,2.182243901994383
2015-12-31,3.4119112912742158,3.260472998129644,3.122526669918248,3.206292127629424,2.3692971750743603,2.144529479335421
2016-01-31,3.4975793508001476,3.3420427874783054,3.194532876860815,3.284707448592761,2.35788626815871,2.037760948039128
2016-02-29,3.4386849387417087,3.291594388180108,3.1407830181344885,3.234562274666283,2.3803791017219744,2.0360774888752147
2016-03-31,3.581467486476585,3.4202808128323814,3.2613838538835545,3.3600543041293376,2.437649630943617,2.173036244410549
2016-04-30,3.5643972216862667,3.4066593480064573,3.2466675876969378,3.3469087677136296,2.500872720249289,2.181600522451537
2016-05-31,3.6540649714323163,3.4889166216203176,3.3241097859458475,3.4262347940737263,2.514084843227434,2.2187133434600432
2016-06-30,3.8922245329689322,3.7095288528719,3.5217969758202283,3.6394086160799244,2.621382899850586,2.226425162596712
2016-07-31,3.942424615896862,3.7515528007250714,3.5589348742505984,3.679751342422353,2.687898165753366,2.3076258136481935
2016-08-31,3.8358531446411863,3.6542334678742256,3.469733172492654,3.5847028413904707,2.704506184607906,2.310388471732415
2016-09-30,3.812420091323896,3.6347226808748654,3.454353114723714,3.5668525793240047,2.686570628241085,2.3105233003851375
2016-10-31,3.881957174544861,3.699970448239013,3.520734461446283,3.6333115436804335,2.674363772392204,2.2704657076614785
2016-11-30,4.158240551382935,3.9455830243224823,3.761335318413065,3.875909409580118,2.804267479876362,2.354106187628694
2016-12-31,4.145912618064238,3.932637531903772,3.748694565445288,3.862926096681342,2.8298055704605356,2.4018281246113014
2017-01-31,4.178778460689972,3.963887762578182,3.776531415765464,3.894550720443755,2.8293083022552983,2.444807701108807
2017-02-28,4.2106333225575865,3.987981121694611,3.7936892685275163,3.917054526341703,2.870168684417936,2.540867798986812
2017-03-31,4.149661807775584,3.933342243618837,3.7436927733594874,3.863834504637109,2.845118249876043,2.5440438683062094
2017-04-30,4.2079124585019745,3.9929823070174515,3.799550791926326,3.922429943838918,2.859326644938253,2.5692965153629657
2017-05-31,4.319080202576097,4.094955300991084,3.8919216289981877,4.021007250307366,2.897806832968481,2.6055564976681302
2017-06-30,4.3309181799474725,4.115359952070802,3.9131816101242007,4.041393651673836,2.875030972195661,2.622167387683461
2017-07-31,4.32860487258563,4.121840207429049,3.9232941376449055,4.04878090583724,2.8795024429634344,2.676063907262197
2017-08-31,4.289762258769282,4.08865857001566,3.8886138505883956,4.0159293062268855,2.844962137487406,2.6838712458528353
2017-09-30,4.488478253005796,4.2663370634531415,4.056825289221024,4.189070176620732,2.942252972738982,2.737950068962011
2017-10-31,4.697388136335999,4.4590033326135385,4.239198690700474,4.377603076644642,3.023739297587659,2.8024672883850075
2017-11-30,4.9349685370823915,4.66676065211085,4.4292852241298295,4.578673227043579,3.1481099422164904,2.8881273496503876
2017-12-31,5.061714029655492,4.782951111378215,4.534114903205651,4.691399153795274,3.1890781019366696,2.9231546942304574
