date,CASY,ORLY,TLT,SHY,LMT,DE,MO,GLD,MS,XOM,EME
2020-02-29,0.1015489845101549,0.26826731732682674,0.14950850491495085,0.0,0.14048859511404885,0.0,0.16802831971680282,0.15867841321586781,0.0,0.0,0.013479865201347986
2020-03-31,0.12014,0.2704,0.1845,0.0,0.12725,0.0,0.13291,0.15163,0.0,0.0,0.01317
2020-04-30,0.0839491605083949,0.24626753732462672,0.3261267387326126,0.0,0.08146918530814691,0.0,0.11184888151118488,0.15033849661503385,0.0,0.0,0.0
2020-05-31,0.09699,0.23586,0.31634,0.0,0.10656,0.0,0.08353,0.16072,0.0,0.0,0.0
2020-06-30,0.08851822963540729,0.248145037099258,0.27430451390972177,0.0,0.12585748285034298,0.008389832203355931,0.09368812623747523,0.16078678426431467,0.0,0.0,0.0003099938001239975
2020-07-31,0.10192000000000001,0.25634000000000007,0.28090000000000004,0.0,0.09021000000000001,0.0,0.08214000000000002,0.18198000000000003,0.0040100000000000005,0.0,0.0025000000000000005
2020-08-31,0.09529095290952909,0.2051620516205162,0.17808178081780815,0.0,0.18251182511825118,0.05490054900549005,0.0939209392093921,0.14717147171471714,0.0036400364003640034,0.0,0.03932039320393204
2020-09-30,0.10048899511004888,0.19283807161928382,0.16801831981680182,0.0,0.17814821851781482,0.06677933220667794,0.10718892811071888,0.14698853011469884,0.0016199838001619983,0.0,0.03792962070379296
2020-10-31,0.10496895031049688,0.2114578854211458,0.16874831251687483,0.0,0.16826831731682682,0.07153928460715393,0.09358906410935891,0.15183848161518385,0.0,0.0,0.02958970410295897
2020-11-30,0.11123111231112312,0.2633726337263373,0.25592255922559226,0.0,0.07386073860738608,0.025390253902539028,0.04419044190441905,0.21328213282132824,0.004570045700457006,0.0,0.00818008180081801
2020-12-31,0.1019,0.20661,0.16183,0.0,0.17162,0.08921,0.08295,0.13295,0.0078,0.0,0.04513
2021-01-31,0.0966009660096601,0.19987199871998718,0.14494144941449416,0.0,0.17073170731707316,0.09784097840978409,0.08752087520875208,0.13873138731387313,0.012980129801298012,0.0,0.05078050780507805
2021-02-28,0.0913709137091371,0.23160231602316023,0.2297022970229702,0.0,0.06817068170681706,0.045810458104581044,0.08024080240802409,0.2145021450214502,0.008430084300843008,0.0,0.030170301703017027
2021-03-31,0.09848000000000001,0.20335000000000003,0.10245000000000001,0.0,0.14139000000000002,0.11243000000000002,0.12232000000000001,0.14988000000000004,0.008660000000000001,0.0,0.061040000000000004
2021-04-30,0.09306,0.20604,0.07375,0.0,0.1627,0.12297,0.15326,0.11718,0.0063,0.0,0.06474
2021-05-31,0.09511,0.21197,0.07423,0.0,0.15797,0.12025,0.13022,0.13391,0.00816,0.0,0.06818
2021-06-30,0.09379906200937989,0.20339796602033977,0.07423925760742392,0.0,0.15435845641543583,0.11513884861151388,0.13757862421375786,0.14080859191408085,0.013469865301346985,0.0,0.06720932790672093
2021-07-31,0.08350083500835011,0.22492224922249227,0.10040100401004012,0.0,0.14518145181451816,0.09702097020970211,0.12921129211292115,0.14790147901479017,0.013890138901389015,0.0,0.05797057970579707
2021-08-31,0.0884482310353793,0.23196536069278617,0.19849603007939845,0.0,0.07779844403111938,0.060508789824203525,0.10716785664286715,0.18379632407351854,0.014059718805623888,0.0,0.037759244815103704
2021-09-30,0.09017,0.22155,0.09453,0.0,0.14283,0.10345,0.13618,0.13948,0.01457,0.0,0.05724
2021-10-31,0.0904109041090411,0.27982279822798234,0.17007170071700717,0.0,0.06830068300683008,0.05512055120551206,0.08581085810858109,0.20650206502065022,0.015880158801588017,0.0,0.02808028080280803
2021-11-30,0.08662826743465131,0.2394952100957981,0.11660766784664309,0.0,0.12030759384812305,0.09446811063778725,0.12113757724845504,0.14186716265674687,0.019749605007899844,0.0,0.059738805223895526
2021-12-31,0.1009289907100929,0.2651873481265187,0.20884791152088478,0.0,0.040739592604073956,0.04915950840491595,0.07028929710702893,0.21721782782172178,0.02202977970220298,0.0,0.025599744002559974
2022-01-31,0.08997,0.23331,0.11184,0.0,0.105,0.09297,0.12547,0.16228,0.01942,0.0,0.05974
2022-02-28,0.09652,0.24868,0.13909,0.0,0.07962,0.07993,0.12575,0.17147,0.02175,0.0,0.03719
2022-03-31,0.07998,0.26801,0.16719,0.0,0.08054,0.03878,0.1115,0.21933,0.01628,0.0,0.01839
2022-04-30,0.09036000000000001,0.22317000000000004,0.03805000000000001,0.0,0.14976000000000003,0.10732000000000001,0.15485000000000002,0.15946000000000002,0.017230000000000002,0.0,0.059800000000000006
2022-05-31,0.0899,0.2646,0.10219,0.0,0.08141,0.04523,0.13607,0.24522,0.01356,0.0,0.02182
2022-06-30,0.09568095680956808,0.27155271552715526,0.08909089090890908,0.0,0.10462104621046209,0.03949039490394903,0.13789137891378914,0.2304123041230412,0.018190181901819015,0.0,0.013070130701307012
2022-07-31,0.0968409684096841,0.33570335703357035,0.04856048560485605,0.0,0.12576125761257614,0.01801018010180102,0.08118081180811809,0.25143251432514324,0.014900149001490016,0.0,0.02761027610276103
2022-08-31,0.1191,0.28347,0.0,0.0,0.1578,0.08189,0.11965,0.1606,0.01904,0.0,0.05845
2022-09-30,0.11632,0.28141,0.00313,0.0,0.1483,0.07871,0.11832,0.18236,0.01515,0.0,0.0563
2022-10-31,0.12486124861248613,0.3922539225392254,0.0,0.0,0.0937409374093741,0.015910159101591017,0.07918079180791808,0.24065240652406525,0.00929009290092901,0.0,0.04411044110441105
2022-11-30,0.11550000000000002,0.26050000000000006,0.0,0.0,0.18833000000000003,0.10400000000000001,0.13966000000000003,0.09779000000000002,0.011320000000000002,0.0,0.08290000000000002
2022-12-31,0.12568000000000001,0.26141000000000003,0.0,0.0,0.18046000000000004,0.10194000000000002,0.12498000000000001,0.12466000000000002,0.011180000000000002,0.0,0.06969000000000002
2023-01-31,0.1140911409114091,0.3461634616346163,0.0,0.0,0.13745137451374512,0.032320323203232026,0.09395093950939508,0.2239522395223952,0.009260092600926006,0.0,0.04281042810428104
2023-02-28,0.12039879601203987,0.24994750052499473,0.0,0.0,0.1777282227177728,0.10403895961040388,0.12890871091289086,0.12236877631223687,0.01894981050189498,0.0,0.07765922340776592
2023-03-31,0.10584,0.25734,0.0,0.0,0.1903,0.09952,0.13497,0.10585,0.01991,0.0,0.08627
2023-04-30,0.10580894191058089,0.2727472725272747,0.0,0.0,0.18772812271877282,0.08732912670873291,0.12554874451255485,0.12595874041259586,0.017279827201727983,0.0,0.07759922400775993
2023-05-31,0.1040210402104021,0.2532225322253222,0.0,0.0,0.17298172981729815,0.07750077500775006,0.14718147181471813,0.14665146651466512,0.016900169001690012,0.0,0.08154081540815407
2023-06-30,0.10928,0.26364,0.0,0.0,0.17369,0.07358,0.13949,0.14017,0.01623,0.0,0.08392
2023-07-31,0.10798000000000002,0.26254000000000005,0.0,0.0,0.16226000000000002,0.08663000000000001,0.13510000000000003,0.14149000000000003,0.014330000000000002,0.0,0.08967000000000001
2023-08-31,0.11367999999999998,0.25871999999999995,0.0,0.0,0.15510999999999997,0.08408999999999998,0.13113999999999998,0.14250999999999997,0.017529999999999997,0.0,0.09721999999999997
2023-09-30,0.10952109521095213,0.25730257302573023,0.0,0.0,0.15849158491584917,0.08333083330833309,0.12735127351273512,0.14737147371473716,0.014740147401474016,0.0,0.1018910189101891
2023-10-31,0.1261687383126169,0.26374736252637476,0.0,0.0,0.15321846781532186,0.07808921910780894,0.1283987160128399,0.1347186528134719,0.014549854501454988,0.0,0.10110898891011091
2023-11-30,0.11982,0.27333,0.0,0.0,0.16815,0.07481,0.11249,0.13982,0.01257,0.0,0.09901
2023-12-31,0.11625,0.27599,0.0,0.0,0.16237,0.06835,0.11361,0.14374,0.01748,0.0,0.10221
2024-01-31,0.11340113401134012,0.2691526915269153,0.0,0.0,0.15671156711567116,0.07709077090770909,0.10449104491044911,0.15321153211532118,0.023740237402374027,0.0,0.1022010220102201
2024-02-29,0.11691,0.30007,0.0,0.0,0.15668,0.06564,0.0934,0.15922,0.01764,0.0,0.09044
2024-03-31,0.12198000000000002,0.29762000000000005,0.0,0.0,0.14909000000000003,0.060300000000000006,0.09428000000000002,0.13965000000000002,0.015540000000000002,0.0,0.12154000000000001
2024-04-30,0.12015999999999998,0.28512999999999994,0.0,0.0,0.15231999999999998,0.055449999999999985,0.10404999999999998,0.15098999999999999,0.018089999999999995,0.0,0.11380999999999997
2024-05-31,0.11108000000000001,0.28533000000000003,0.0,0.0,0.14322000000000001,0.05569000000000001,0.09699000000000002,0.17447000000000001,0.016340000000000004,0.0,0.11688000000000001
2024-06-30,0.1209,0.27058,0.0,0.0,0.15549,0.04521,0.10961,0.15633,0.01715,0.0,0.12473
2024-07-31,0.12804128041280413,0.25974259742597433,0.0,0.0,0.14474144741447417,0.04688046880468805,0.11197111971119712,0.16634166341663417,0.01833018330183302,0.0,0.12395123951239513
2024-08-31,0.12363876361236387,0.2554974450255497,0.0,0.0,0.15503844961550384,0.04306956930430695,0.11004889951100488,0.17726822731772682,0.02074979250207498,0.0,0.11468885311146888
