Date,VIX Tightness Shock,HY Spread Tightness Shock,T10Y2Y Tightness Shock
2011-01-24,0.02578498610096469,-0.33999999999999986,-0.04999999999999938
2011-01-25,-0.050474192317690014,-0.34000000000000075,-0.08999999999999986
2011-01-26,-0.09599318703899218,-0.2999999999999998,-0.08999999999999986
2011-01-27,-0.11174167228662146,-0.41000000000000014,-0.1299999999999999
2011-01-28,0.11523631188950534,-0.29000000000000004,-0.10999999999999943
2011-01-31,0.07665935621181974,-0.33000000000000007,-0.1599999999999997
2011-02-01,-0.012739546163002768,-0.33000000000000007,-0.1299999999999999
2011-02-02,-0.01839687938939938,-0.3799999999999999,-0.1299999999999999
2011-02-03,-0.03294353124489735,-0.28000000000000025,-0.08999999999999986
2011-02-04,-0.1008064549965334,-0.4500000000000002,-0.16000000000000014
2011-02-07,-0.06389280259486241,-0.5900000000000007,-0.16999999999999948
2011-02-08,-0.11609980433511957,-0.75,-0.16999999999999993
2011-02-09,-0.07524658512784299,-0.6200000000000001,-0.07999999999999963
2011-02-10,-0.02289964098465458,-0.6200000000000001,-0.06999999999999984
2011-02-11,-0.05699625577767553,-0.5899999999999999,-0.04999999999999982
2011-02-14,0.01631672439685461,-0.54,0.0
2011-02-15,0.09939092860042709,-0.5499999999999998,-0.010000000000000231
2011-02-16,0.0942514510751209,-0.5599999999999996,0.03000000000000025
2011-02-17,-0.004260908617718218,-0.5500000000000007,-0.009999999999999787
2011-02-18,-0.05318892376120843,-0.5,0.009999999999999787
2011-02-22,0.22085841237801107,-0.3700000000000001,0.02999999999999936
2011-02-23,0.2882001534980806,-0.39999999999999947,-0.050000000000000266
2011-02-24,0.3056062146895465,-0.25,0.06999999999999984
2011-02-25,0.23655426816046587,-0.27000000000000046,0.09999999999999964
2011-02-28,-0.049577953499762906,-0.25,0.05999999999999961
2011-03-01,0.12083027636203925,-0.3200000000000003,0.05999999999999961
2011-03-02,0.20336162405129943,-0.27000000000000046,0.06999999999999984
2011-03-03,0.12063044284666635,-0.29000000000000004,0.029999999999999805
2011-03-04,0.18062174124930164,-0.13999999999999968,0.029999999999999805
2011-03-07,0.3101034259672969,0.010000000000000675,0.06999999999999984
2011-03-08,0.24747402543775365,0.0,0.03999999999999959
2011-03-09,0.2965254390199441,0.17999999999999972,0.08000000000000007
2011-03-10,0.3748273063352632,0.25,0.08999999999999941
2011-03-11,0.2786977620143467,0.33000000000000007,0.06000000000000005
2011-03-14,0.35584876025878354,0.33999999999999986,0.009999999999999787
2011-03-15,0.49024788045827095,0.5099999999999998,0.019999999999999574
2011-03-16,0.6727971710043853,0.5899999999999999,0.09999999999999964
2011-03-17,0.5483553722934533,0.5599999999999996,0.07999999999999963
2011-03-18,0.48294126172486085,0.45999999999999996,0.07999999999999963
2011-03-21,0.3358753148339745,0.39999999999999947,0.10999999999999988
2011-03-22,0.32611162456616616,0.39000000000000057,0.1499999999999999
2011-03-23,0.008675079560785837,0.25,0.050000000000000266
2011-03-24,-0.1163000919812871,0.17999999999999972,0.04999999999999982
2011-03-25,-0.08469819410510104,0.05999999999999961,0.06000000000000005
2011-03-28,0.09922800348698713,0.040000000000000036,0.040000000000000036
2011-03-29,0.07864973068302328,-0.04999999999999982,0.040000000000000036
2011-03-30,-0.09108913306519106,0.0,0.08000000000000007
2011-03-31,-0.07464029622026958,0.04999999999999982,0.10000000000000009
2011-04-01,0.00764325197181237,0.1200000000000001,0.1299999999999999
2011-04-04,-0.01134080438710483,0.02999999999999936,0.1299999999999999
2011-04-05,-0.10957195413976573,-0.040000000000000036,0.1499999999999999
2011-04-06,-0.08920353234872525,-0.0699999999999994,0.1200000000000001
2011-04-07,-0.09695913155817815,-0.15000000000000036,0.009999999999999787
2011-04-08,-0.1346375965554234,-0.3199999999999994,-0.03999999999999959
2011-04-11,-0.1239991136671249,-0.34999999999999964,0.019999999999999574
2011-04-12,-0.14615131258693703,-0.2999999999999998,0.0
2011-04-13,-0.30706883478297775,-0.4399999999999995,-0.040000000000000036
2011-04-14,-0.5543664893804644,-0.5600000000000005,-0.10000000000000009
2011-04-15,-0.5096949391377491,-0.41999999999999993,-0.07000000000000028
2011-04-18,-0.3294561005968405,-0.27999999999999936,-0.040000000000000036
2011-04-19,-0.23937314812177646,-0.17999999999999972,-0.040000000000000036
2011-04-20,-0.267975201170254,-0.25,-0.08000000000000007
2011-04-21,-0.2417311879934151,-0.2599999999999998,-0.07000000000000028
2011-04-25,-0.10717892319062039,-0.14999999999999947,-0.020000000000000018
2011-04-26,-0.11169065432568703,-0.08000000000000007,-0.020000000000000018
2011-04-27,-0.21440332137411744,-0.08999999999999986,-0.08000000000000007
2011-04-28,-0.19611670323226948,0.0,-0.03000000000000025
2011-04-29,-0.16244503868488092,-0.04999999999999982,-0.040000000000000036
2011-05-02,-0.05201354425560256,0.020000000000000462,-0.029999999999999805
2011-05-03,-0.013357918972559335,0.040000000000000036,0.020000000000000462
2011-05-04,0.023682286331118907,0.10999999999999943,0.020000000000000462
2011-05-05,0.1095459118953861,0.22999999999999954,0.1200000000000001
2011-05-06,0.10810888738143842,0.25,0.16000000000000014
2011-05-09,-0.003700885698123546,0.29000000000000004,0.16999999999999993
2011-05-10,-0.004916281009769485,0.22999999999999954,0.11000000000000032
2011-05-11,0.030312774531326192,0.16000000000000014,0.13000000000000034
2011-05-12,-0.014017173980025333,0.11999999999999922,0.10000000000000053
2011-05-13,0.08927725475805293,0.20000000000000018,0.14000000000000057
2011-05-16,0.21620822953237406,0.11000000000000032,0.12000000000000055
2011-05-17,0.0713296738088618,0.08000000000000007,0.15000000000000036
2011-05-18,0.06274335708575263,0.040000000000000036,0.1200000000000001
2011-05-19,0.06700731537018945,0.13999999999999968,0.13000000000000034
2011-05-20,0.2152899859316244,0.16999999999999993,0.15000000000000036
2011-05-23,0.18996335606293235,0.17999999999999972,0.15000000000000036
2011-05-24,0.17484454532607785,0.17999999999999972,0.14000000000000012
2011-05-25,0.1500425346085742,0.25,0.1600000000000006
2011-05-26,0.14018887588582118,0.27999999999999936,0.14000000000000057
2011-05-27,0.12446040258371316,0.2999999999999998,0.13000000000000034
2011-05-31,-0.008502325401155142,0.34999999999999964,0.10000000000000009
2011-06-01,0.13156094229649584,0.39000000000000057,0.1499999999999999
2011-06-02,0.09733104144246618,0.39000000000000057,0.06000000000000005
2011-06-03,0.024018188584714717,0.4400000000000004,0.03000000000000025
2011-06-06,0.04311274305531365,0.4400000000000004,0.040000000000000036
2011-06-07,0.08778906633229067,0.45999999999999996,-0.020000000000000018
2011-06-08,0.200477936215405,0.6200000000000001,0.050000000000000266
2011-06-09,0.08082604922067105,0.5899999999999999,0.04999999999999982
2011-06-10,0.19644267131584647,0.6600000000000001,0.06999999999999984
2011-06-13,0.17133102024273272,0.6699999999999999,0.009999999999999787
2011-06-14,0.03394729238249883,0.5800000000000001,-0.050000000000000266
2011-06-15,0.23935564829418354,0.6999999999999993,-0.03000000000000025
2011-06-16,0.3807044079356261,0.8600000000000003,0.050000000000000266
2011-06-17,0.38573520288471785,0.8399999999999999,0.06000000000000005
2011-06-20,0.17754233445186962,0.8499999999999996,0.010000000000000231
2011-06-21,0.07282129923546632,0.7800000000000002,-0.009999999999999787
2011-06-22,0.07942426952732384,0.7300000000000004,-0.06000000000000005
2011-06-23,0.16308848548095667,0.8300000000000001,0.009999999999999787
2011-06-24,0.31433014797944225,0.79,0.06000000000000005
2011-06-27,0.2955742753553695,0.7700000000000005,0.04999999999999982
2011-06-28,0.23480381590185784,0.6400000000000006,0.020000000000000018
2011-06-29,0.16885707626970148,0.4400000000000004,-0.06999999999999984
2011-06-30,-0.05903685281772231,0.2699999999999996,-0.20999999999999996
2011-07-01,-0.0869076899550223,0.1899999999999995,-0.13000000000000034
2011-07-05,-0.13662614528985062,0.1200000000000001,-0.13000000000000034
2011-07-06,-0.09647654404465533,0.1299999999999999,-0.06000000000000005
2011-07-07,-0.16018940014147443,-0.11000000000000032,-0.08000000000000052
2011-07-08,-0.10590520642141055,0.009999999999999787,-0.040000000000000036
2011-07-11,-0.014266485954560482,0.1299999999999999,0.020000000000000018
2011-07-12,0.02644533296588425,0.1299999999999999,0.06000000000000005
2011-07-13,0.09730084535172101,0.20000000000000018,0.1200000000000001
2011-07-14,-0.025577407993149892,-0.02999999999999936,0.009999999999999787
2011-07-15,-0.15277018472860948,-0.14000000000000057,-0.010000000000000231
2011-07-18,-0.041346177217293834,-0.09999999999999964,0.0
2011-07-19,-0.03927521169515591,-0.1299999999999999,0.07999999999999963
2011-07-20,0.011006305950704953,-0.1900000000000004,0.03999999999999959
2011-07-21,-0.051112796120357684,-0.2599999999999998,0.0
2011-07-22,-0.09496737431446667,-0.40000000000000036,0.0
2011-07-25,-0.08434632003834952,-0.46999999999999975,-0.07000000000000028
2011-07-26,-0.013275866801027436,-0.4300000000000006,-0.03000000000000025
2011-07-27,0.19026786472225243,-0.33000000000000007,0.009999999999999787
2011-07-28,0.32245329915458865,-0.16000000000000014,0.11999999999999966
2011-07-29,0.42948693755242207,0.08999999999999986,0.2799999999999998
2011-08-01,0.5088148631973359,0.29000000000000004,0.43000000000000016
2011-08-02,0.5446025208404537,0.4299999999999997,0.4900000000000002
2011-08-03,0.47029012737042364,0.45999999999999996,0.48
2011-08-04,0.8483067815947606,0.8900000000000006,0.5800000000000001
2011-08-05,0.8590458845638066,0.8500000000000005,0.43000000000000016
2011-08-08,1.2060678281374742,1.2800000000000002,0.54
2011-08-09,0.85600597386885,1.5900000000000007,0.6400000000000001
2011-08-10,1.0801765739272442,1.7299999999999995,0.6699999999999999
2011-08-11,0.9426631368028221,1.8999999999999995,0.5500000000000003
2011-08-12,0.9360285214182067,1.79,0.6299999999999999
2011-08-15,0.7398325193295187,1.5599999999999996,0.5699999999999998
